area_fips,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg
06021,0,10,70,0,2014,8331,299189409,57409200,3032390,691,35915,7117498,2.4,1324274,2.4
06023,0,10,70,0,2014,45685,1656402383,269014407,13516243,697,36257,40664047,2.5,5859041,2.2
06025,0,10,70,0,2014,62959,2198553471,396007332,21192562,672,34920,83296419,3.9,34382617,9.5
06027,0,10,70,0,2014,7358,296914309,42086419,2070441,776,40352,14780782,5.2,-338891,-0.8
06029,0,10,70,0,2014,311992,13645479167,2291612866,122592877,841,43737,655551037,5.0,55271999,2.5
06031,0,10,70,0,2014,43171,1675319791,246111939,12548307,746,38807,112966982,7.2,11738188,5.0
06033,0,10,70,0,2014,15325,520041885,95154744,5008110,653,33935,21461865,4.3,1144939,1.2
06035,0,10,70,0,2014,10141,427811174,37497702,1997411,811,42185,8515466,2.0,866541,2.4
06037,0,10,70,0,2014,4154640,235389106883,30314170646,1486897123,1090,56657,11514854023,5.1,1297723422,4.5
06039,0,10,70,0,2014,48360,1813811918,349702035,18019248,721,37507,79942825,4.6,8741720,2.6
06041,0,10,70,0,2014,110424,6841089658,795162041,38386848,1191,61953,372510067,5.8,20708770,2.7
06043,0,10,70,0,2014,5171,172095711,29822970,1693069,640,33284,6452981,3.9,527400,1.8
06045,0,10,70,0,2014,31281,1084485761,195437079,9696372,667,34669,29045402,2.8,3811094,2.0
06047,0,10,70,0,2014,74370,2740525447,496307250,25363617,709,36850,131631294,5.0,13992460,2.9
06049,0,10,70,0,2014,2569,88427947,14290509,763294,662,34428,1021839,1.2,-741410,-4.9
06051,0,10,70,0,2014,6480,225413106,46500847,2539762,669,34786,1181934,0.5,-95982,-0.2
06053,0,10,70,0,2014,180247,7665170640,1399081043,75590157,818,42526,368270335,5.0,97368816,7.5
06055,0,10,70,0,2014,72568,3496974081,529942235,27480211,927,48189,192383313,5.8,25932069,5.1
06057,0,10,70,0,2014,28861,1180398297,190789879,9735834,787,40900,38969546,3.4,7132090,3.9
06059,0,10,70,0,2014,1472171,83577155495,11382927304,569903295,1092,56771,4173325627,5.3,440407474,4.0
06061,0,10,70,0,2014,142126,7099089894,1004166838,51569926,961,49949,461756465,7.0,39555602,4.1
06063,0,10,70,0,2014,6014,234951015,34299336,1934048,751,39070,6809428,3.0,1337959,4.1
06065,0,10,70,0,2014,625942,25264903386,4251335144,214356695,776,40363,1720221386,7.3,326717524,8.3
06067,0,10,70,0,2014,612685,33923394367,3457568366,175366391,1065,55368,1329650824,4.1,171268317,5.2
06069,0,10,70,0,2014,15901,653995532,120317684,6351610,791,41130,57248419,9.6,4758207,4.1
06071,0,10,70,0,2014,659116,27711027547,4392577516,220314694,809,42043,1659242964,6.4,327563210,8.1
06073,0,10,70,0,2014,1332960,75393332635,9009373143,451297127,1088,56561,3870267984,5.4,342113394,3.9
06075,0,10,70,0,2014,640378,58836015201,5005663208,253313071,1767,91877,6358308718,12.1,468621763,10.3
06077,0,10,70,0,2014,217755,9058024661,1475023735,77456247,800,41597,403152462,4.7,39032702,2.7
06079,0,10,70,0,2014,110345,4563449664,745063281,36047328,795,41356,213694618,4.9,40889883,5.8
06081,0,10,70,0,2014,372192,37769978404,3038824401,151811786,1952,101480,890256325,2.4,210826698,7.5
06083,0,10,70,0,2014,190544,9109761784,1297333705,62141904,919,47809,434432453,5.0,51613752,4.1
06085,0,10,70,0,2014,973668,102606999591,7883173213,394219588,2027,105382,10131370397,11.0,871784804,12.4
06087,0,10,70,0,2014,97732,4364055235,684044817,34459298,859,44653,39541105,0.9,19106774,2.9
06089,0,10,70,0,2014,61657,2379867954,386027838,20251301,742,38599,128384360,5.7,16307872,4.4
06091,0,10,70,0,2014,564,22256977,3633717,190921,759,39445,1376320,6.6,133837,3.8
06093,0,10,70,0,2014,12796,450431085,77196401,4115833,677,35200,22249995,5.2,3026702,4.1
06095,0,10,70,0,2014,127175,6587005351,789465097,40297755,996,51795,282769946,4.5,18624095,2.4
06097,0,10,70,0,2014,191686,8899701474,1345306655,66669485,893,46428,531937725,6.4,55000537,4.3
06099,0,10,70,0,2014,172907,7198779149,1190380316,61498125,801,41634,337840301,4.9,36431107,3.2
06101,0,10,70,0,2014,27781,1041436439,199583592,10845464,721,37488,55157860,5.6,6743485,3.5
06103,0,10,70,0,2014,16432,618639540,110102521,5998897,724,37650,42069082,7.3,4773042,4.5
06105,0,10,70,0,2014,2648,90535592,13382794,716466,657,34188,2727208,3.1,-132399,-1.0
06107,0,10,70,0,2014,148560,5235989793,1079706097,56708940,678,35245,195328930,3.9,5623386,0.5
06109,0,10,70,0,2014,16751,649478309,91287349,4811691,746,38772,42680468,7.0,2448560,2.8
06111,0,10,70,0,2014,313766,16280065957,2347982744,116930972,998,51886,638971519,4.1,73172980,3.2
06113,0,10,70,0,2014,94257,4949497192,553456391,28597677,1010,52511,272155192,5.8,26912697,5.1
06115,0,10,70,0,2014,16308,713657736,70614948,3699970,842,43763,20850104,3.0,-1901073,-2.6
06999,0,10,70,0,2014,361481,29453573790,3903105697,199378002,1567,81480,2592937468,9.7,351458040,9.9
06001,0,10,70,0,2015,728995,50148570433,5363016119,262521497,1323,68791,4231795996,9.2,353019723,7.0
06003,0,10,70,0,2015,504,19585684,2896904,160590,748,38873,-9220695,-32.0,-410980,-12.4
06005,0,10,70,0,2015,11623,487940116,63012479,3164466,807,41982,25165723,5.4,1520425,2.5
06007,0,10,70,0,2015,78370,3039654152,467240768,23282392,746,38786,219732450,7.8,20119308,4.5
06009,0,10,70,0,2015,8541,317025897,53177219,2627712,714,37116,27813806,9.6,6050428,12.8
06011,0,10,70,0,2015,9031,368177279,75579334,4278749,784,40770,28723913,8.5,7496079,11.0
06013,0,10,70,0,2015,346862,22127019969,2534785451,123106084,1227,63792,1118616587,5.3,79343791,3.2
06015,0,10,70,0,2015,7924,286445904,35732147,1836522,695,36148,14068466,5.2,1353420,3.9
06017,0,10,70,0,2015,51560,2341187674,352433223,17803103,873,45407,174627325,8.1,16528660,4.9
06019,0,10,70,0,2015,364788,14879831589,2563471265,132615946,784,40790,933519120,6.7,117270278,4.8
06021,0,10,70,0,2015,8854,334104109,63624767,3283048,726,37734,34914700,11.7,6215567,10.8
06023,0,10,70,0,2015,46746,1744857572,280146051,13591323,718,37327,88455189,5.3,11131644,4.1
06025,0,10,70,0,2015,63939,2300642679,413412128,21535010,692,35982,102089208,4.6,17404796,4.4
06027,0,10,70,0,2015,7621,317776503,46411967,2233346,802,41698,20862194,7.0,4325548,10.3
06029,0,10,70,0,2015,312020,13773118408,2296860098,119666927,849,44142,127639241,0.9,5247232,0.2
06031,0,10,70,0,2015,45742,1848597015,269656040,13603961,777,40414,173277224,10.3,23544101,9.6
06033,0,10,70,0,2015,15536,547748453,99403121,5085771,678,35258,27706568,5.3,4248377,4.5
06035,0,10,70,0,2015,10245,439467373,39003869,1989018,825,42898,11656199,2.7,1506167,4.0
06037,0,10,70,0,2015,4244646,249341000870,31431449960,1500151110,1130,58742,13951893987,5.9,1117279314,3.7
06039,0,10,70,0,2015,46089,1830551093,328459295,17010586,764,39718,16739175,0.9,-21242740,-6.1
06041,0,10,70,0,2015,112056,7273080479,813073366,37769532,1248,64906,431990821,6.3,17911325,2.3
06043,0,10,70,0,2015,5291,186191092,31664204,1783797,677,35192,14095381,8.2,1841234,6.2
06045,0,10,70,0,2015,31549,1139302256,198048144,9477663,694,36113,54816495,5.1,2611065,1.3
06047,0,10,70,0,2015,76158,2952602648,520337682,26404145,746,38769,212077201,7.7,24030432,4.8
06049,0,10,70,0,2015,2515,89395953,13806255,729181,684,35547,968006,1.1,-484254,-3.4
06051,0,10,70,0,2015,6768,236354636,50004722,2722860,672,34921,10941530,4.9,3503875,7.5
06053,0,10,70,0,2015,184815,8146660109,1435923603,76575926,848,44080,481489469,6.3,36842560,2.6
06055,0,10,70,0,2015,75037,3800616577,558569459,28237408,974,50650,303642496,8.7,28627224,5.4
06057,0,10,70,0,2015,29882,1263713502,198742064,9806596,813,42290,83315205,7.1,7952185,4.2
06059,0,10,70,0,2015,1519107,90702164660,11956173667,579994681,1148,59708,7125009165,8.5,573246363,5.0
06061,0,10,70,0,2015,148506,7747686755,1076334695,53992148,1003,52171,648596861,9.1,72167857,7.2
06063,0,10,70,0,2015,6015,236402751,33215884,1823710,756,39305,1451736,0.6,-1083452,-3.2
06065,0,10,70,0,2015,658318,28341388937,4582846712,223380868,828,43051,3076485551,12.2,331511568,7.8
06067,0,10,70,0,2015,626506,35752561068,3599110751,177377364,1097,57067,1829166701,5.4,141542385,4.1
06069,0,10,70,0,2015,15891,692891221,117462128,6089941,839,43603,38895689,5.9,-2855556,-2.4
06071,0,10,70,0,2015,689427,29918159531,4720240563,226658132,835,43396,2207131984,8.0,327663047,7.5
06073,0,10,70,0,2015,1370672,79593380163,9421273910,458552238,1117,58069,4200047528,5.6,411900767,4.6
06075,0,10,70,0,2015,674646,65485880963,5450445193,266489870,1867,97067,6649865762,11.3,444781985,8.9
06077,0,10,70,0,2015,231714,10057486742,1619798880,82766919,835,43405,999462081,11.0,144775145,9.8
06079,0,10,70,0,2015,114194,4921803697,787278259,36617180,829,43100,358354033,7.9,42214978,5.7
06081,0,10,70,0,2015,383668,39431766124,3192088297,152914762,1976,102776,1661787720,4.4,153263896,5.0
06083,0,10,70,0,2015,193754,9739792474,1347050862,62767040,967,50269,630030690,6.9,49717157,3.8
06085,0,10,70,0,2015,1017071,115325372474,7963242090,389636111,2181,113390,12718372883,12.4,80068877,1.0
06087,0,10,70,0,2015,100797,4655711529,716657612,34779191,888,46189,291656294,6.7,32612795,4.8
06089,0,10,70,0,2015,63386,2525472227,406474571,20696673,766,39843,145604273,6.1,20446733,5.3
06091,0,10,70,0,2015,505,17560837,3121585,162761,669,34762,-4696140,-21.1,-512132,-14.1
06093,0,10,70,0,2015,13131,487454439,83288581,4379395,714,37122,37023354,8.2,6092180,7.9
06095,0,10,70,0,2015,130980,7001319348,843581836,41669371,1028,53453,414313997,6.3,54116739,6.9
06097,0,10,70,0,2015,197218,9742283143,1412808800,68371877,950,49398,842581669,9.5,67502145,5.0
06099,0,10,70,0,2015,179210,7841447400,1268975946,63423289,841,43756,642668251,8.9,78595630,6.6
06101,0,10,70,0,2015,29024,1134947532,216866127,11594100,752,39104,93511093,9.0,17282535,8.7
06103,0,10,70,0,2015,17027,675167621,117878251,6216603,763,39653,56528081,9.1,7775730,7.1
06105,0,10,70,0,2015,2707,97381729,14264634,740855,692,35976,6846137,7.6,881840,6.6
06107,0,10,70,0,2015,156050,5684458636,1196851547,62476550,701,36427,448468843,8.6,117145450,10.8
06109,0,10,70,0,2015,17023,686657271,96810896,4914182,776,40338,37178962,5.7,5523547,6.1
06111,0,10,70,0,2015,315806,17031353652,2341674928,112652933,1037,53930,751287695,4.6,-6307816,-0.3
06113,0,10,70,0,2015,97648,5279928727,583022699,29680365,1040,54071,330431535,6.7,29566308,5.3
06115,0,10,70,0,2015,16178,759881691,72378014,3678789,903,46970,46223955,6.5,1763066,2.5
06999,0,10,70,0,2015,375321,32234385140,4200805004,206600069,1652,85885,2780811350,9.4,297699307,7.6
06001,0,10,70,0,2016,751599,53035088461,5533631801,257275895,1357,70563,2886518028,5.8,170615682,3.2
06003,0,10,70,0,2016,770,27452466,6305652,368578,685,35641,7866782,40.2,3408748,117.7
06005,0,10,70,0,2016,11648,492835580,59687357,2795695,814,42310,4895464,1.0,-3325122,-5.3
06007,0,10,70,0,2016,80802,3193940757,486980188,23168604,760,39528,154286605,5.1,19739420,4.2
06009,0,10,70,0,2016,9139,348862422,56241952,2674518,734,38173,31836525,10.0,3064733,5.8
06011,0,10,70,0,2016,9028,367287660,71979733,3918083,782,40685,-889619,-0.2,-3599601,-4.8
06013,0,10,70,0,2016,359242,23418019657,2662764958,123509400,1254,65187,1290999688,5.8,127979507,5.0
06015,0,10,70,0,2016,8151,303637605,38657868,1909379,716,37250,17191701,6.0,2925721,8.2
06017,0,10,70,0,2016,53889,2530472919,376779180,18275787,903,46957,189285245,8.1,24345957,6.9
06019,0,10,70,0,2016,374939,15657982463,2667269153,132935415,803,41761,778150874,5.2,103797888,4.0
06021,0,10,70,0,2016,8946,341185889,63483683,3156302,733,38139,7081780,2.1,-141084,-0.2
06023,0,10,70,0,2016,48260,1849665065,292709914,13335037,737,38327,104807493,6.0,12563863,4.5
06025,0,10,70,0,2016,62910,2348677973,405460403,20898321,718,37334,48035294,2.1,-7951725,-1.9
06027,0,10,70,0,2016,7606,316943375,46663530,2121872,801,41672,-833128,-0.3,251563,0.5
06029,0,10,70,0,2016,314213,13873483642,2370566936,119277864,849,44153,100365234,0.7,73706838,3.2
06031,0,10,70,0,2016,45883,1874506528,270957966,13124778,786,40854,25909513,1.4,1301926,0.5
06033,0,10,70,0,2016,16102,580700296,104663431,5163662,694,36065,32951843,6.0,5260310,5.3
06035,0,10,70,0,2016,10239,457799881,38231247,1926724,860,44712,18332508,4.2,-772622,-2.0
06037,0,10,70,0,2016,4344132,260304977202,32193638370,1452072313,1152,59921,10963976332,4.4,762188410,2.4
06039,0,10,70,0,2016,48327,1970035796,364340595,17221495,784,40765,139484703,7.6,35881300,10.9
06041,0,10,70,0,2016,114063,7666308735,834558276,36452720,1293,67211,393228256,5.4,21484910,2.6
06043,0,10,70,0,2016,5350,204021085,31115027,1729256,733,38132,17829993,9.6,-549177,-1.7
06045,0,10,70,0,2016,31915,1196738222,204888980,9369614,721,37498,57435966,5.0,6840836,3.5
06047,0,10,70,0,2016,76874,3128443102,533961035,26186082,783,40696,175840454,6.0,13623353,2.6
06049,0,10,70,0,2016,2609,96123911,14366053,747191,709,36842,6727958,7.5,559798,4.1
06051,0,10,70,0,2016,7071,257751061,55066120,2958903,701,36452,21396425,9.1,5061398,10.1
06053,0,10,70,0,2016,188586,8566593991,1487014864,76309971,874,45426,419933882,5.2,51091261,3.6
06055,0,10,70,0,2016,75503,3939217063,566694272,27254751,1003,52173,138600486,3.6,8124813,1.5
06057,0,10,70,0,2016,30590,1323759896,205387632,9758858,832,43275,60046394,4.8,6645568,3.3
06059,0,10,70,0,2016,1559959,93282751963,12296616829,567361451,1150,59798,2580587303,2.8,340443162,2.8
06061,0,10,70,0,2016,156271,8362480186,1211573432,56504461,1029,53513,614793431,7.9,135238737,12.6
06063,0,10,70,0,2016,6098,242549545,33951463,1816301,765,39775,6146794,2.6,735579,2.2
06065,0,10,70,0,2016,689386,29645343650,4855264468,225069006,827,43003,1303954713,4.6,272417756,5.9
06067,0,10,70,0,2016,638422,36651935491,3766107125,178023898,1104,57410,899374423,2.5,166996374,4.6
06069,0,10,70,0,2016,17042,756688134,132137500,6721804,854,44402,63796913,9.2,14675372,12.5
06071,0,10,70,0,2016,706208,31519919827,4839492713,220864043,858,44633,1601760296,5.4,119252150,2.5
06073,0,10,70,0,2016,1405808,81815784606,9755659990,450066048,1119,58198,2222404443,2.8,334386080,3.5
06075,0,10,70,0,2016,703188,71483276435,5693938529,262134605,1955,101656,5997395472,9.2,243493336,4.5
06077,0,10,70,0,2016,239314,10627387803,1710615299,83224993,854,44408,569901061,5.7,90816419,5.6
06079,0,10,70,0,2016,114421,5068224698,772595912,33457498,852,44295,146421001,3.0,-14682347,-1.9
06081,0,10,70,0,2016,391640,42089137132,3285394057,146533509,2067,107469,2657371008,6.7,93305760,2.9
06083,0,10,70,0,2016,194999,9893060460,1366148086,60321838,976,50734,153267986,1.6,19097224,1.4
06085,0,10,70,0,2016,1046049,123484418547,8315064943,384120904,2270,118048,8159046073,7.1,351822853,4.4
06087,0,10,70,0,2016,103503,4916074608,745878072,34691425,913,47497,260363079,5.6,29220460,4.1
06089,0,10,70,0,2016,64717,2633797514,425349987,20782986,783,40697,108325287,4.3,18875416,4.6
06091,0,10,70,0,2016,517,19547848,3266550,167680,727,37798,1987011,11.3,144965,4.6
06093,0,10,70,0,2016,13672,523675721,88812318,4488922,737,38302,36221282,7.4,5523737,6.6
06095,0,10,70,0,2016,135792,7427140921,887825382,41778176,1052,54695,425821573,6.1,44243546,5.2
06097,0,10,70,0,2016,201875,10153630234,1464480617,67292135,967,50297,411347091,4.2,51671817,3.7
06099,0,10,70,0,2016,183977,8219077793,1327995949,64014122,859,44674,377630393,4.8,59020003,4.7
06101,0,10,70,0,2016,29998,1191807524,227384452,11486105,764,39729,56859992,5.0,10518325,4.9
06103,0,10,70,0,2016,17687,713230504,121511273,6210932,775,40325,38062883,5.6,3633022,3.1
06105,0,10,70,0,2016,2695,99249341,14711805,735957,708,36833,1867612,1.9,447171,3.1
06107,0,10,70,0,2016,160995,6128879866,1271502132,63673565,732,38069,444421230,7.8,74650585,6.2
06109,0,10,70,0,2016,17492,712778763,102077160,4904260,784,40749,26121492,3.8,5266264,5.4
06111,0,10,70,0,2016,319053,17105670397,2362460445,108298281,1031,53614,74316745,0.4,20785517,0.9
06113,0,10,70,0,2016,100297,5609652959,600913347,29104704,1076,55931,329724232,6.2,17890648,3.1
06115,0,10,70,0,2016,16685,798985373,75604414,3667830,921,47885,39103682,5.1,3226400,4.5
06999,0,10,70,0,2016,382504,31828141636,4348605132,202032905,1600,83210,-406243504,-1.3,147800128,3.5
06001,0,10,70,0,2017,771652,57018137454,5800767552,255889125,1421,73891,3983048993,7.5,267135751,4.8
06003,0,10,70,0,2017,751,27271892,6629377,385749,698,36298,-180574,-0.7,323725,5.1
06005,0,10,70,0,2017,12080,528732785,62560489,2752221,842,43770,35897205,7.3,2873132,4.8
06007,0,10,70,0,2017,82478,3389796362,498289434,22625747,790,41099,195855605,6.1,11309246,2.3
06009,0,10,70,0,2017,9410,362669685,58329746,2667451,741,38540,13807263,4.0,2087794,3.7
06011,0,10,70,0,2017,9007,376330397,69020378,3829706,803,41782,9042737,2.5,-2959355,-4.1
06013,0,10,70,0,2017,366720,24651313816,2739439764,120041552,1293,67221,1233294159,5.3,76674806,2.9
06015,0,10,70,0,2017,8106,309441766,38196004,1828988,734,38176,5804161,1.9,-461864,-1.2
06017,0,10,70,0,2017,56414,2725432017,403268367,18532313,929,48312,194959098,7.7,26489187,7.0
06019,0,10,70,0,2017,381997,16382245168,2694995697,129631330,825,42886,724262705,4.6,27726544,1.0
06021,0,10,70,0,2017,8931,361765109,62665584,3001038,779,40505,20579220,6.0,-818099,-1.3
06023,0,10,70,0,2017,49141,1961182985,303925990,13111740,767,39910,111517920,6.0,11216076,3.8
06025,0,10,70,0,2017,62866,2441102074,415408859,20768950,747,38830,92424101,3.9,9948456,2.5
06027,0,10,70,0,2017,7453,317370674,46633248,2014248,819,42584,427299,0.1,-30282,-0.1
06029,0,10,70,0,2017,316661,14268655905,2380288476,116021050,867,45060,395172263,2.8,9721540,0.4
06031,0,10,70,0,2017,46873,1958633578,281381829,13417744,804,41786,84127050,4.5,10423863,3.8
06033,0,10,70,0,2017,16399,613951998,107791048,5060450,720,37438,33251702,5.7,3127617,3.0
06035,0,10,70,0,2017,10144,467365923,36717203,1792067,886,46075,9566042,2.1,-1514044,-4.0
06037,0,10,70,0,2017,4381836,275958278852,32723043321,1401623522,1211,62978,15653301650,6.0,529404951,1.6
06039,0,10,70,0,2017,48928,2067993040,369015333,17621093,813,42266,97957244,5.0,4674738,1.3
06041,0,10,70,0,2017,115432,7872349240,848605822,34630664,1312,68199,206040505,2.7,14047546,1.7
06043,0,10,70,0,2017,5487,215640191,29885432,1587813,756,39301,11619106,5.7,-1229595,-4.0
06045,0,10,70,0,2017,32196,1253615306,206669985,8925666,749,38937,56877084,4.8,1781005,0.9
06047,0,10,70,0,2017,79373,3313399847,550517933,26025187,803,41745,184956745,5.9,16556898,3.1
06049,0,10,70,0,2017,2486,94428501,13075164,672547,730,37979,-1695410,-1.8,-1290889,-9.0
06051,0,10,70,0,2017,7369,309816686,59788173,3099634,808,42041,52065625,20.2,4722053,8.6
06053,0,10,70,0,2017,190470,8979826254,1516860708,75580764,907,47146,413232263,4.8,29845844,2.0
06055,0,10,70,0,2017,76762,4138524552,582159428,26801896,1037,53914,199307489,5.1,15465156,2.7
06057,0,10,70,0,2017,31129,1385854757,215109076,9716942,856,44519,62094861,4.7,9721444,4.7
06059,0,10,70,0,2017,1594267,97874090047,12683346932,555173751,1181,61391,4591338084,4.9,386730103,3.1
06061,0,10,70,0,2017,161169,8824962972,1195923271,53386854,1053,54756,462482786,5.5,-15650161,-1.3
06063,0,10,70,0,2017,6217,260129868,35315415,1807588,805,41841,17580323,7.2,1363952,4.0
06065,0,10,70,0,2017,713182,31441226643,5078843911,222895270,848,44086,1795882993,6.1,223579443,4.6
06067,0,10,70,0,2017,647205,38283420763,3864995385,173414723,1138,59152,1631485272,4.5,98888260,2.6
06069,0,10,70,0,2017,16975,785701831,139776834,7028010,890,46285,29013697,3.8,7639334,5.8
06071,0,10,70,0,2017,730004,33324619303,5082822101,219854342,878,45650,1804699476,5.7,243329388,5.0
06073,0,10,70,0,2017,1435108,85964730416,9971341326,437841652,1152,59901,4148945810,5.1,215681336,2.2
06075,0,10,70,0,2017,716917,78216836553,5933069942,258914657,2098,109102,6733560118,9.4,239131413,4.2
06077,0,10,70,0,2017,248066,11294699256,1783694742,82924844,876,45531,667311453,6.3,73079443,4.3
06079,0,10,70,0,2017,117425,5379757736,796844650,32555270,881,45814,311533038,6.1,24248738,3.1
06081,0,10,70,0,2017,400511,46547108554,3401999547,141719688,2235,116219,4457971422,10.6,116605490,3.5
06083,0,10,70,0,2017,197603,10395550597,1388215230,58605521,1012,52608,502490137,5.1,22067144,1.6
06085,0,10,70,0,2017,1071448,135760289557,8431266827,367871858,2437,126707,12275871010,9.9,116201884,1.4
06087,0,10,70,0,2017,104279,5148438202,757013668,33372081,949,49372,232363594,4.7,11135596,1.5
06089,0,10,70,0,2017,65465,2787700714,430482970,20213059,819,42583,153903200,5.8,5132983,1.2
06091,0,10,70,0,2017,498,19128871,3120039,152710,739,38450,-418977,-2.1,-146511,-4.5
06093,0,10,70,0,2017,13907,554215001,94063612,4527371,766,39852,30539280,5.8,5251294,5.9
06095,0,10,70,0,2017,138371,7835976592,891694666,39574206,1089,56630,408835671,5.5,3869284,0.4
06097,0,10,70,0,2017,205511,10723114613,1502895411,65147067,1003,52178,569484379,5.6,38414794,2.6
06099,0,10,70,0,2017,187022,8597316103,1362211071,62879370,884,45970,378238310,4.6,34215122,2.6
06101,0,10,70,0,2017,30623,1240733580,238129042,11685972,779,40517,48926056,4.1,10744590,4.7
06103,0,10,70,0,2017,18399,767072047,127107227,6332359,802,41691,53841543,7.5,5595954,4.6
06105,0,10,70,0,2017,2722,105024017,14987214,721680,742,38590,5774676,5.8,275409,1.9
06107,0,10,70,0,2017,162071,6323202871,1280305539,62945779,750,39015,194323005,3.2,8803407,0.7
06109,0,10,70,0,2017,17381,745840172,104328417,4806912,825,42910,33061409,4.6,2251257,2.2
06111,0,10,70,0,2017,322344,17546127974,2382106579,103531550,1047,54433,440457577,2.6,19646134,0.8
06113,0,10,70,0,2017,101848,5932885716,612469931,27935199,1120,58252,323232757,5.8,11556584,1.9
06115,0,10,70,0,2017,17325,861695982,78018068,3573722,956,49737,62710609,7.8,2413654,3.2
06999,0,10,70,0,2017,387288,33565651930,4250881940,197191083,1667,86668,1737510294,5.5,-97723192,-2.2
06001,0,10,70,0,2018,786038,59918321510,5950257355,253760130,1466,76228,2900184056,5.1,149489803,2.6
06003,0,10,70,0,2018,783,28640269,6992568,408007,704,36597,1368377,5.0,363191,5.5
06005,0,10,70,0,2018,12267,548604065,63221445,2680922,860,44721,19871280,3.8,660956,1.1
06007,0,10,70,0,2018,83903,3589503792,520174772,22925709,823,42782,199707430,5.9,21885338,4.4
06009,0,10,70,0,2018,9656,388558878,61801030,2742065,774,40239,25889193,7.1,3471284,6.0
06011,0,10,70,0,2018,9260,410962839,73388883,3956190,853,44379,34632442,9.2,4368505,6.3
06013,0,10,70,0,2018,368450,25424692957,2817594943,118265812,1327,69004,773379141,3.1,78155179,2.9
06015,0,10,70,0,2018,8222,321368594,38974873,1817731,752,39085,11926828,3.9,778869,2.0
06017,0,10,70,0,2018,57786,2910029000,420820882,18753144,968,50359,184596983,6.8,17552515,4.4
06019,0,10,70,0,2018,390344,17212682908,2784285230,129894114,848,44096,830437740,5.1,89289533,3.3
06021,0,10,70,0,2018,9093,386671129,65017081,3033889,818,42525,24906020,6.9,2351497,3.8
06023,0,10,70,0,2018,50307,2046063497,315038193,13027892,782,40672,84880512,4.3,11112203,3.7
06025,0,10,70,0,2018,62879,2522398684,414160280,20592170,771,40115,81296610,3.3,-1248579,-0.3
06027,0,10,70,0,2018,7535,331276564,45864340,1927276,845,43966,13905890,4.4,-768908,-1.6
06029,0,10,70,0,2018,324971,15114041725,2464363255,118013747,894,46509,845385820,5.9,84074779,3.5
06031,0,10,70,0,2018,47998,2084559226,291640864,13643624,835,43430,125925648,6.4,10259035,3.6
06033,0,10,70,0,2018,16483,646066001,109880894,4994797,754,39196,32114003,5.2,2089846,1.9
06035,0,10,70,0,2018,9911,474860489,37220303,1778693,921,47911,7494566,1.6,503100,1.4
06037,0,10,70,0,2018,4445762,288623161137,33662772341,1386311573,1248,64921,12664882285,4.6,939729020,2.9
06039,0,10,70,0,2018,50197,2180710993,380906939,18749651,835,43443,112717953,5.5,11891606,3.2
06041,0,10,70,0,2018,115817,8415552165,852303201,33298339,1397,72662,543202925,6.9,3697379,0.4
06043,0,10,70,0,2018,5583,222755829,30400397,1565577,767,39900,7115638,3.3,514965,1.7
06045,0,10,70,0,2018,32695,1308422052,212631104,8787463,770,40019,54806746,4.4,5961119,2.9
06047,0,10,70,0,2018,80540,3386500775,577451573,26767015,809,42048,73100928,2.2,26933640,4.9
06049,0,10,70,0,2018,2503,97544356,13904734,695287,750,38976,3115855,3.3,829570,6.3
06051,0,10,70,0,2018,7371,285061666,59510135,2965345,744,38673,-24755020,-8.0,-278038,-0.5
06053,0,10,70,0,2018,195650,9396528540,1553776455,74937777,924,48027,416702286,4.6,36915747,2.4
06055,0,10,70,0,2018,78965,4393617681,613901156,27109491,1070,55640,255093129,6.2,31741728,5.5
06057,0,10,70,0,2018,31715,1441289228,224344573,9733780,874,45446,55434471,4.0,9235497,4.3
06059,0,10,70,0,2018,1627009,101547617288,13062554521,548410750,1200,62414,3673527241,3.8,379207589,3.0
06061,0,10,70,0,2018,168419,9380638852,1258631021,53928600,1071,55698,555675880,6.3,62707750,5.2
06063,0,10,70,0,2018,6425,276275777,38130525,1890699,827,42999,16145909,6.2,2815110,8.0
06065,0,10,70,0,2018,738092,33285446075,5314495541,226179733,867,45097,1844219432,5.9,235651630,4.6
06067,0,10,70,0,2018,664745,40164686497,4020632035,173900605,1162,60421,1881265734,4.9,155636650,4.0
06069,0,10,70,0,2018,16945,820628956,135620122,6475111,931,48428,34927125,4.4,-4156712,-3.0
06071,0,10,70,0,2018,752120,35279269331,5255555073,219143617,902,46906,1954650028,5.9,172732972,3.4
06073,0,10,70,0,2018,1464125,90668064267,10310301718,435790703,1191,61926,4703333851,5.5,338960392,3.4
06075,0,10,70,0,2018,740879,87751166781,6179313549,264628672,2278,118442,9534330228,12.2,246243607,4.2
06077,0,10,70,0,2018,253099,11928510690,1839526332,82939543,906,47130,633811434,5.6,55831590,3.1
06079,0,10,70,0,2018,118320,5700670360,832981591,32736659,927,48180,320912624,6.0,36136941,4.5
06081,0,10,70,0,2018,404242,51100410054,3417154671,136796200,2431,126411,4553301500,9.8,15155124,0.4
06083,0,10,70,0,2018,199915,10805518460,1422809811,58766630,1039,54051,409967863,3.9,34594581,2.5
