area_fips,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,state_fips
26059,0,10,70,0,1990,12253,252767525,0,0,397,20630,24852935,10.9,-85637656,-100.0,26
26061,0,10,70,0,1990,10512,186365980,0,0,341,17728,16934836,10.0,-51282331,-100.0,26
26063,0,10,70,0,1990,10333,192909299,0,0,359,18668,3793708,2.0,-69147482,-100.0,26
26065,0,10,70,0,1990,167938,4254109659,0,0,487,25331,91034282,2.2,-1031483213,-100.0,26
26067,0,10,70,0,1990,14237,292234520,0,0,395,20526,14141561,5.1,-76800185,-100.0,26
26069,0,10,70,0,1990,8422,134455299,0,0,307,15966,8295817,6.6,-50787191,-100.0,26
26071,0,10,70,0,1990,3437,56272114,0,0,315,16371,5983601,11.9,-20628986,-100.0,26
26073,0,10,70,0,1990,19605,369321289,0,0,362,18838,24237082,7.0,-105338374,-100.0,26
26075,0,10,70,0,1990,52025,1212289672,0,0,448,23302,39221988,3.3,-365448973,-100.0,26
26077,0,10,70,0,1990,107615,2628680264,0,0,470,24427,79908883,3.1,-766284915,-100.0,26
26079,0,10,70,0,1990,3589,76506076,0,0,410,21317,10850956,16.5,-27803502,-100.0,26
26081,0,10,70,0,1990,273509,6582900534,0,0,463,24068,559417227,9.3,-2068461302,-100.0,26
26083,0,10,70,0,1990,290,2880311,0,0,191,9938,388970,15.6,-1738030,-100.0,26
26085,0,10,70,0,1990,1131,15937614,0,0,271,14098,1144594,7.7,-5712800,-100.0,26
26087,0,10,70,0,1990,17171,338350148,0,0,379,19705,11963681,3.7,-111653740,-100.0,26
26089,0,10,70,0,1990,3273,46746224,0,0,275,14282,5841087,14.3,-18604622,-100.0,26
26091,0,10,70,0,1990,28979,612816920,0,0,407,21147,12755370,2.1,-205426584,-100.0,26
26093,0,10,70,0,1990,27450,572791950,0,0,401,20867,32135395,5.9,-201269475,-100.0,26
26095,0,10,70,0,1990,2068,38569422,0,0,359,18648,2882115,8.1,-11472538,-100.0,26
26097,0,10,70,0,1990,3742,51630838,0,0,265,13796,7015793,15.7,-25014670,-100.0,26
26099,0,10,70,0,1990,286228,8379931898,0,0,563,29277,520689791,6.6,-2239660848,-100.0,26
26101,0,10,70,0,1990,6265,115868430,0,0,356,18496,8805123,8.2,-41819165,-100.0,26
26103,0,10,70,0,1990,24001,472174139,0,0,378,19673,16622643,3.6,-125311805,-100.0,26
26105,0,10,70,0,1990,7909,156505213,0,0,381,19787,15363748,10.9,-51507025,-100.0,26
26107,0,10,70,0,1990,8851,164789416,0,0,358,18618,6314524,4.0,-42265451,-100.0,26
26109,0,10,70,0,1990,8009,139164252,0,0,334,17375,6556921,4.9,-58135539,-100.0,26
26111,0,10,70,0,1990,32961,963686693,0,0,562,29237,43690846,4.7,-241818266,-100.0,26
26113,0,10,70,0,1990,1774,30248496,0,0,328,17050,5615055,22.8,-11135657,-100.0,26
26115,0,10,70,0,1990,33395,848440219,0,0,489,25406,48601784,6.1,-224302988,-100.0,26
26117,0,10,70,0,1990,15572,301344194,0,0,372,19352,-10346587,-3.3,-112686842,-100.0,26
26119,0,10,70,0,1990,2072,27243242,0,0,253,13148,6050820,28.6,-10995096,-100.0,26
26121,0,10,70,0,1990,57460,1267612519,0,0,424,22061,46592111,3.8,-395964742,-100.0,26
26123,0,10,70,0,1990,8101,160215382,0,0,380,19777,19130512,13.6,-49359514,-100.0,26
26125,0,10,70,0,1990,584968,16490201341,0,0,542,28190,1006368638,6.5,-4790403097,-100.0,26
26127,0,10,70,0,1990,5098,77908309,0,0,294,15283,7163910,10.1,-30036570,-100.0,26
26129,0,10,70,0,1990,4145,67851820,0,0,315,16369,-1156093,-1.7,-32099688,-100.0,26
26131,0,10,70,0,1990,3301,72614248,0,0,423,21998,3335005,4.8,-24069675,-100.0,26
26133,0,10,70,0,1990,5012,96459359,0,0,370,19247,5326415,5.8,-36743738,-100.0,26
26135,0,10,70,0,1990,1549,20906890,0,0,260,13497,6785281,48.0,-5395478,-100.0,26
26137,0,10,70,0,1990,7581,146256145,0,0,371,19291,17393808,13.5,-53535172,-100.0,26
26139,0,10,70,0,1990,80037,1777750247,0,0,427,22212,118268238,7.1,-615186208,-100.0,26
26141,0,10,70,0,1990,3434,61353026,0,0,344,17867,4174993,7.3,-22223620,-100.0,26
26143,0,10,70,0,1990,4512,61204571,0,0,261,13565,3730119,6.5,-23743460,-100.0,26
26145,0,10,70,0,1990,86342,2307364386,0,0,514,26723,187326436,8.8,-638528379,-100.0,26
26147,0,10,70,0,1990,39935,874959617,0,0,421,21910,63241119,7.8,-267418691,-100.0,26
26149,0,10,70,0,1990,20175,425535476,0,0,406,21092,-4880618,-1.1,-159645749,-100.0,26
26151,0,10,70,0,1990,10338,181388728,0,0,337,17546,3602254,2.0,-73302840,-100.0,26
26153,0,10,70,0,1990,2087,37586393,0,0,346,18008,-2427951,-6.1,-13575534,-100.0,26
26155,0,10,70,0,1990,16810,322889768,0,0,369,19208,9062502,2.9,-107765107,-100.0,26
26157,0,10,70,0,1990,11437,214416039,0,0,361,18748,11094145,5.5,-69395430,-100.0,26
26159,0,10,70,0,1990,17560,332471424,0,0,364,18934,23452977,7.6,-116135248,-100.0,26
26161,0,10,70,0,1990,171985,4635105569,0,0,518,26951,309213583,7.1,-1007387148,-100.0,26
26163,0,10,70,0,1990,879560,25135911320,0,0,550,28578,17526612,0.1,-6592163140,-100.0,26
26165,0,10,70,0,1990,11023,198869660,0,0,347,18041,-2656048,-1.3,-80867820,-100.0,26
27001,0,10,70,0,1990,2801,41667412,0,0,286,14874,4985062,13.6,-16103548,-100.0,27
27003,0,10,70,0,1990,77361,1713556765,0,0,426,22150,110232415,6.9,-651415074,-100.0,27
27005,0,10,70,0,1990,8934,138800411,0,0,299,15535,8796184,6.8,-60774626,-100.0,27
27007,0,10,70,0,1990,11955,216222886,0,0,348,18087,21698538,11.2,-68660557,-100.0,27
27009,0,10,70,0,1990,9559,173236239,0,0,349,18123,1574632,0.9,-85677228,-100.0,27
27011,0,10,70,0,1990,1713,23206991,0,0,261,13548,1598204,7.4,-8116159,-100.0,27
27013,0,10,70,0,1990,24568,457704394,0,0,358,18630,36497545,8.7,-169773061,-100.0,27
27015,0,10,70,0,1990,12151,211242804,0,0,334,17384,15660580,8.0,-93580229,-100.0,27
27017,0,10,70,0,1990,9704,199693386,0,0,396,20578,12528783,6.7,-68941345,-100.0,27
27019,0,10,70,0,1990,16975,379377649,0,0,430,22349,64076011,20.3,-134096156,-100.0,27
27021,0,10,70,0,1990,5665,83332673,0,0,283,14710,9165864,12.4,-29876118,-100.0,27
27023,0,10,70,0,1990,4657,77232424,0,0,319,16584,10175235,15.2,-32813748,-100.0,27
27025,0,10,70,0,1990,8380,148358011,0,0,340,17704,12722920,9.4,-54157508,-100.0,27
27027,0,10,70,0,1990,14079,237180164,0,0,324,16846,15315139,6.9,-80066420,-100.0,27
27029,0,10,70,0,1990,1865,28512278,0,0,294,15287,1560207,5.8,-9671157,-100.0,27
27031,0,10,70,0,1990,1759,26214825,0,0,287,14901,2454207,10.3,-10429536,-100.0,27
27033,0,10,70,0,1990,4136,60885971,0,0,283,14721,2763181,4.8,-26509337,-100.0,27
27035,0,10,70,0,1990,16676,302349945,0,0,349,18131,24494344,8.8,-110246225,-100.0,27
27037,0,10,70,0,1990,102609,2233629166,0,0,419,21768,202549521,10.0,-870838064,-100.0,27
27039,0,10,70,0,1990,3367,58666921,0,0,335,17423,3644986,6.6,-24121858,-100.0,27
27041,0,10,70,0,1990,11178,181017217,0,0,311,16194,12082950,7.2,-75191243,-100.0,27
27043,0,10,70,0,1990,5390,80801481,0,0,288,14992,5555194,7.4,-35958336,-100.0,27
27045,0,10,70,0,1990,5741,85601599,0,0,287,14912,5594692,7.0,-37551267,-100.0,27
27047,0,10,70,0,1990,11870,208822044,0,0,338,17592,-16405429,-7.3,-105270457,-100.0,27
27049,0,10,70,0,1990,16476,318196036,0,0,371,19313,29109854,10.1,-126394615,-100.0,27
27051,0,10,70,0,1990,1678,24332760,0,0,279,14502,2915876,13.6,-9644537,-100.0,27
27053,0,10,70,0,1990,733083,19595359783,0,0,514,26730,1019388839,5.5,-6956535764,-100.0,27
27055,0,10,70,0,1990,3959,57060480,0,0,277,14413,3794340,7.1,-25296957,-100.0,27
27057,0,10,70,0,1990,3651,52938706,0,0,279,14499,3969788,8.1,-24188792,-100.0,27
27059,0,10,70,0,1990,6862,122526548,0,0,343,17856,7486882,6.5,-42914767,-100.0,27
27061,0,10,70,0,1990,12516,259907851,0,0,399,20767,16114066,6.6,-87507777,-100.0,27
27063,0,10,70,0,1990,3177,46883846,0,0,284,14759,4398487,10.4,-17749568,-100.0,27
27065,0,10,70,0,1990,3408,60347770,0,0,340,17706,2299219,4.0,-28806288,-100.0,27
27067,0,10,70,0,1990,16591,293166848,0,0,340,17671,33707797,13.0,-109423501,-100.0,27
27069,0,10,70,0,1990,1490,23247707,0,0,300,15600,2218963,10.6,-7823362,-100.0,27
27071,0,10,70,0,1990,6943,180693980,0,0,500,26025,65407078,56.7,-47238270,-100.0,27
27073,0,10,70,0,1990,2264,34101843,0,0,290,15063,3718613,12.2,-11767430,-100.0,27
27075,0,10,70,0,1990,3368,65306313,0,0,373,19392,18616322,39.9,-18024571,-100.0,27
27077,0,10,70,0,1990,1225,18872337,0,0,296,15404,2192000,13.1,-6897091,-100.0,27
27079,0,10,70,0,1990,6947,115309087,0,0,319,16599,9713287,9.2,-52615642,-100.0,27
27081,0,10,70,0,1990,1479,18889356,0,0,246,12773,1445992,8.3,-6613062,-100.0,27
27083,0,10,70,0,1990,11159,196935742,0,0,339,17648,16280556,9.0,-77382466,-100.0,27
27085,0,10,70,0,1990,14970,313002846,0,0,402,20909,29053942,10.2,-129553128,-100.0,27
27087,0,10,70,0,1990,1035,15981281,0,0,297,15448,1148427,7.7,-4829484,-100.0,27
27089,0,10,70,0,1990,2184,34889886,0,0,307,15975,3087539,9.7,-10872243,-100.0,27
27091,0,10,70,0,1990,8962,151749236,0,0,326,16933,13698681,9.9,-64418591,-100.0,27
27093,0,10,70,0,1990,6286,108793869,0,0,333,17307,12400263,12.9,-46647203,-100.0,27
27095,0,10,70,0,1990,7225,115177802,0,0,307,15941,12204280,11.9,-47724478,-100.0,27
27097,0,10,70,0,1990,8110,136076851,0,0,323,16778,6833140,5.3,-52217278,-100.0,27
27099,0,10,70,0,1990,12454,240490185,0,0,371,19311,28053212,13.2,-83782047,-100.0,27
27101,0,10,70,0,1990,2257,31407860,0,0,268,13919,1452998,4.9,-13736633,-100.0,27
27103,0,10,70,0,1990,10183,178283184,0,0,337,17508,11471944,6.9,-71491716,-100.0,27
27105,0,10,70,0,1990,8935,141694041,0,0,305,15858,12311133,9.5,-66928952,-100.0,27
27107,0,10,70,0,1990,1829,27802846,0,0,292,15203,1680185,6.4,-9143699,-100.0,27
27109,0,10,70,0,1990,64757,1623869675,0,0,482,25077,146407513,9.9,-401666744,-100.0,27
27111,0,10,70,0,1990,16099,262180352,0,0,313,16285,20186953,8.3,-105937337,-100.0,27
27113,0,10,70,0,1990,5761,97790428,0,0,326,16975,8007488,8.9,-37907448,-100.0,27
27115,0,10,70,0,1990,4920,74647009,0,0,292,15174,4398569,6.3,-26542113,-100.0,27
27117,0,10,70,0,1990,3129,46265114,0,0,284,14788,864508,1.9,-20316034,-100.0,27
27119,0,10,70,0,1990,10456,169763813,0,0,312,16236,13655332,8.7,-62833656,-100.0,27
27121,0,10,70,0,1990,2553,36304138,0,0,274,14223,3134282,9.4,-15021648,-100.0,27
27123,0,10,70,0,1990,293806,7725702609,0,0,506,26295,351502759,4.8,-2492407570,-100.0,27
27125,0,10,70,0,1990,1057,14884199,0,0,271,14086,987240,7.1,-5715740,-100.0,27
27127,0,10,70,0,1990,5069,77465531,0,0,294,15281,4619153,6.3,-35337022,-100.0,27
27129,0,10,70,0,1990,5463,83059615,0,0,292,15205,9249277,12.5,-36886646,-100.0,27
27131,0,10,70,0,1990,19315,373604672,0,0,372,19342,34624268,10.2,-130199337,-100.0,27
27133,0,10,70,0,1990,2999,43917468,0,0,282,14644,3705802,9.2,-18130985,-100.0,27
27135,0,10,70,0,1990,7211,136281211,0,0,363,18898,13919029,11.4,-64328523,-100.0,27
27137,0,10,70,0,1990,79677,1623508460,0,0,392,20376,102899560,6.8,-563681289,-100.0,27
27139,0,10,70,0,1990,18460,388144421,0,0,404,21026,28509013,7.9,-155757933,-100.0,27
27141,0,10,70,0,1990,9931,203307607,0,0,394,20472,14952289,7.9,-69791988,-100.0,27
27143,0,10,70,0,1990,3423,47994945,0,0,270,14022,1933855,4.2,-20689071,-100.0,27
27145,0,10,70,0,1990,56635,1054138628,0,0,358,18613,73834992,7.5,-427242834,-100.0,27
27147,0,10,70,0,1990,15300,302996354,0,0,381,19804,21247480,7.5,-138655118,-100.0,27
27149,0,10,70,0,1990,3534,62440465,0,0,340,17667,5654430,10.0,-18078545,-100.0,27
27151,0,10,70,0,1990,2905,41825976,0,0,277,14400,1005165,2.5,-17520230,-100.0,27
27153,0,10,70,0,1990,5602,95552884,0,0,328,17056,8685653,10.0,-34620152,-100.0,27
27155,0,10,70,0,1990,1118,15325223,0,0,264,13703,936176,6.5,-5837757,-100.0,27
27157,0,10,70,0,1990,5277,86051058,0,0,314,16306,5766885,7.2,-36481151,-100.0,27
27159,0,10,70,0,1990,4281,68518091,0,0,308,16006,2036974,3.1,-27359259,-100.0,27
27161,0,10,70,0,1990,7507,139489725,0,0,357,18580,11597379,9.1,-58239761,-100.0,27
27163,0,10,70,0,1990,41177,960439239,0,0,449,23325,21833438,2.3,-357537876,-100.0,27
27165,0,10,70,0,1990,4298,64410833,0,0,288,14988,3034120,4.9,-32948290,-100.0,27
27167,0,10,70,0,1990,1812,27571758,0,0,293,15216,1651624,6.4,-9029242,-100.0,27
27169,0,10,70,0,1990,20435,367123712,0,0,345,17965,20665658,6.0,-162475454,-100.0,27
27171,0,10,70,0,1990,17574,305043864,0,0,334,17358,33943815,12.5,-117830955,-100.0,27
27173,0,10,70,0,1990,3574,54789969,0,0,295,15329,4385396,8.7,-19344712,-100.0,27
28001,0,10,70,0,1990,13280,243696370,0,0,353,18350,18576593,8.3,-77179561,-100.0,28
28003,0,10,70,0,1990,12339,221857224,0,0,346,17981,8157736,3.8,-76935048,-100.0,28
28005,0,10,70,0,1990,2107,33618842,0,0,307,15955,3175143,10.4,-10511729,-100.0,28
28007,0,10,70,0,1990,5356,76715653,0,0,275,14323,4586213,6.4,-31330020,-100.0,28
28009,0,10,70,0,1990,997,13894773,0,0,268,13939,-989788,-6.6,-5635316,-100.0,28
28011,0,10,70,0,1990,11672,184578221,0,0,304,15814,13747492,8.0,-59784035,-100.0,28
28013,0,10,70,0,1990,4105,56512423,0,0,265,13766,-108224,-0.2,-25666411,-100.0,28
28015,0,10,70,0,1990,1005,13438535,0,0,257,13374,985559,7.9,-5485490,-100.0,28
28017,0,10,70,0,1990,8051,117902417,0,0,282,14645,378036,0.3,-58645337,-100.0,28
28019,0,10,70,0,1990,2051,29908165,0,0,280,14584,165620,0.6,-11676208,-100.0,28
28021,0,10,70,0,1990,4198,107496223,0,0,492,25606,8773924,8.9,-26367707,-100.0,28
28023,0,10,70,0,1990,4604,74765657,0,0,312,16241,5380781,7.8,-27694207,-100.0,28
28025,0,10,70,0,1990,8148,158932512,0,0,375,19507,6814310,4.5,-51951835,-100.0,28
28027,0,10,70,0,1990,9777,153407437,0,0,302,15691,7436139,5.1,-51644344,-100.0,28
28029,0,10,70,0,1990,6781,97721892,0,0,277,14412,5477311,5.9,-36337033,-100.0,28
28031,0,10,70,0,1990,3646,52055132,0,0,275,14279,-1026686,-1.9,-21824387,-100.0,28
28033,0,10,70,0,1990,19901,362412922,0,0,350,18210,34114561,10.4,-120533508,-100.0,28
28035,0,10,70,0,1990,31001,553338091,0,0,343,17849,23801037,4.5,-160437293,-100.0,28
28037,0,10,70,0,1990,1670,26851166,0,0,309,16080,2164531,8.8,-8494033,-100.0,28
28039,0,10,70,0,1990,2821,39366032,0,0,268,13955,3620708,10.1,-13173348,-100.0,28
28041,0,10,70,0,1990,1234,14807868,0,0,231,12002,342499,2.4,-5861493,-100.0,28
28043,0,10,70,0,1990,9608,171638864,0,0,344,17864,-18782103,-9.9,-71779091,-100.0,28
28045,0,10,70,0,1990,10305,233216472,0,0,435,22632,3042586,1.3,-54360638,-100.0,28
28047,0,10,70,0,1990,59966,1027066029,0,0,329,17128,55326965,5.7,-304691299,-100.0,28
28049,0,10,70,0,1990,131541,2723002304,0,0,398,20701,122832600,4.7,-720213102,-100.0,28
28051,0,10,70,0,1990,4247,57209706,0,0,259,13470,3377250,6.3,-19717476,-100.0,28
28053,0,10,70,0,1990,3761,49798362,0,0,255,13241,3700504,8.0,-21034691,-100.0,28
28055,0,10,70,0,1990,252,3134305,0,0,239,12429,-151541,-4.6,-1536687,-100.0,28
28057,0,10,70,0,1990,5355,80581260,0,0,289,15048,2082197,2.7,-33727005,-100.0,28
28059,0,10,70,0,1990,43918,965167621,0,0,423,21977,66964665,7.5,-261815707,-100.0,28
28061,0,10,70,0,1990,3421,57133357,0,0,321,16701,6248239,12.3,-16947537,-100.0,28
28063,0,10,70,0,1990,1195,17261810,0,0,278,14451,-74538,-0.4,-5863379,-100.0,28
28065,0,10,70,0,1990,2707,36480246,0,0,259,13478,848863,2.4,-14913154,-100.0,28
28067,0,10,70,0,1990,21173,373593141,0,0,339,17644,20389108,5.8,-114414970,-100.0,28
28069,0,10,70,0,1990,1841,21780474,0,0,228,11831,825791,3.9,-8698206,-100.0,28
28071,0,10,70,0,1990,11476,192289963,0,0,322,16755,15697084,8.9,-42289942,-100.0,28
28073,0,10,70,0,1990,6294,108810062,0,0,332,17287,12584088,13.1,-30223509,-100.0,28
28075,0,10,70,0,1990,31333,581274419,0,0,357,18552,26537335,4.8,-178542745,-100.0,28
28077,0,10,70,0,1990,2845,59076043,0,0,399,20765,1628816,2.8,-18948176,-100.0,28
28079,0,10,70,0,1990,4883,62918490,0,0,248,12886,4192956,7.1,-27772517,-100.0,28
28081,0,10,70,0,1990,40877,762203686,0,0,359,18647,54501204,7.7,-253963932,-100.0,28
28083,0,10,70,0,1990,14254,220445979,0,0,297,15465,10049323,4.8,-80244037,-100.0,28
28085,0,10,70,0,1990,9945,164900613,0,0,319,16582,12331399,8.1,-60571827,-100.0,28
28087,0,10,70,0,1990,27437,523767071,0,0,367,19090,41748429,8.7,-170662242,-100.0,28
28089,0,10,70,0,1990,16420,253719664,0,0,297,15452,15318967,6.4,-96106708,-100.0,28
28091,0,10,70,0,1990,6858,101149842,0,0,284,14749,4834236,5.0,-38506232,-100.0,28
28093,0,10,70,0,1990,5518,83574536,0,0,291,15145,6224463,8.0,-32310871,-100.0,28
28095,0,10,70,0,1990,12429,211252013,0,0,327,16996,10839926,5.4,-77281902,-100.0,28
28097,0,10,70,0,1990,2960,35596672,0,0,231,12025,1930849,5.7,-14136053,-100.0,28
28099,0,10,70,0,1990,8730,132628516,0,0,292,15192,13342354,11.2,-53010085,-100.0,28
28101,0,10,70,0,1990,6975,103348819,0,0,285,14818,5948625,6.1,-35366303,-100.0,28
28103,0,10,70,0,1990,2577,34515354,0,0,258,13392,1879902,5.8,-13182577,-100.0,28
28105,0,10,70,0,1990,13339,230114221,0,0,332,17251,10425729,4.7,-49618246,-100.0,28
28107,0,10,70,0,1990,10113,161636658,0,0,307,15983,15738883,10.8,-56703370,-100.0,28
28109,0,10,70,0,1990,6812,101039740,0,0,285,14833,7212434,7.7,-35088842,-100.0,28
28111,0,10,70,0,1990,2337,54454270,0,0,448,23302,10261120,23.2,-12972302,-100.0,28
28113,0,10,70,0,1990,12331,184424813,0,0,288,14956,10169080,5.8,-62397633,-100.0,28
28115,0,10,70,0,1990,8213,133724968,0,0,313,16281,7281518,5.8,-55844415,-100.0,28
28117,0,10,70,0,1990,8269,119019295,0,0,277,14393,10586062,9.8,-47799107,-100.0,28
28119,0,10,70,0,1990,2100,27140188,0,0,249,12922,1132161,4.4,-10118614,-100.0,28
28121,0,10,70,0,1990,29656,565621580,0,0,367,19073,21630745,4.0,-179941866,-100.0,28
28123,0,10,70,0,1990,10411,155527501,0,0,287,14939,15329782,10.9,-63683491,-100.0,28
28125,0,10,70,0,1990,2091,27466947,0,0,253,13136,1816268,7.1,-10715753,-100.0,28
28127,0,10,70,0,1990,6417,90063490,0,0,270,14034,2713009,3.1,-34839266,-100.0,28
28129,0,10,70,0,1990,3880,63900042,0,0,317,16471,1702146,2.7,-24853244,-100.0,28
28131,0,10,70,0,1990,2911,46575990,0,0,308,16000,4047362,9.5,-13008580,-100.0,28
28133,0,10,70,0,1990,12194,182945595,0,0,289,15002,16345130,9.8,-59727119,-100.0,28
28135,0,10,70,0,1990,2778,33935142,0,0,235,12215,2569538,8.2,-13463625,-100.0,28
28137,0,10,70,0,1990,5815,91085799,0,0,301,15665,4853547,5.6,-30432028,-100.0,28
28139,0,10,70,0,1990,7215,112484975,0,0,300,15591,3485807,3.2,-44517578,-100.0,28
28141,0,10,70,0,1990,5289,79945759,0,0,291,15114,12815860,19.1,-31838362,-100.0,28
28143,0,10,70,0,1990,2134,27398942,0,0,247,12839,2239916,8.9,-11410026,-100.0,28
28145,0,10,70,0,1990,7445,120644800,0,0,312,16206,6927361,6.1,-44755357,-100.0,28
28147,0,10,70,0,1990,2710,34982530,0,0,248,12911,902492,2.6,-13876536,-100.0,28
28149,0,10,70,0,1990,19649,381849353,0,0,374,19434,8383419,2.2,-102065714,-100.0,28
28151,0,10,70,0,1990,23890,405910148,0,0,327,16991,14943400,3.8,-143931225,-100.0,28
28153,0,10,70,0,1990,5000,76470128,0,0,294,15295,10080839,15.2,-28397664,-100.0,28
28155,0,10,70,0,1990,2933,40591159,0,0,266,13841,1916569,5.0,-17188592,-100.0,28
28157,0,10,70,0,1990,2086,28364031,0,0,262,13598,1677251,6.3,-10989651,-100.0,28
28159,0,10,70,0,1990,6103,105693289,0,0,333,17317,8838211,9.1,-35845026,-100.0,28
28161,0,10,70,0,1990,3381,49913840,0,0,284,14764,-199273,-0.4,-19760997,-100.0,28
28163,0,10,70,0,1990,6423,109947793,0,0,329,17119,5830962,5.6,-32995434,-100.0,28
29001,0,10,70,0,1990,9677,157352210,0,0,313,16261,13227097,9.2,-44469224,-100.0,29
29003,0,10,70,0,1990,1928,27618989,0,0,276,14326,1690450,6.5,-7815784,-100.0,29
29005,0,10,70,0,1990,2180,29435704,0,0,260,13500,2546827,9.5,-10056674,-100.0,29
29007,0,10,70,0,1990,8533,154171129,0,0,347,18068,6138689,4.1,-44411752,-100.0,29
29009,0,10,70,0,1990,11613,181514541,0,0,301,15630,13764102,8.2,-69595551,-100.0,29
29011,0,10,70,0,1990,3820,58786973,0,0,296,15389,3564464,6.5,-19540258,-100.0,29
29013,0,10,70,0,1990,3089,41314319,0,0,257,13376,-20789,-0.1,-14522675,-100.0,29
29015,0,10,70,0,1990,2657,35650865,0,0,258,13418,1501946,4.4,-13490437,-100.0,29
29017,0,10,70,0,1990,1640,20257135,0,0,237,12349,2265549,12.6,-7144613,-100.0,29
29019,0,10,70,0,1990,57533,1113606792,0,0,372,19356,100506024,9.9,-223860142,-100.0,29
29021,0,10,70,0,1990,38403,744744926,0,0,373,19393,28555119,4.0,-214698526,-100.0,29
29023,0,10,70,0,1990,13420,206703789,0,0,296,15403,21463295,11.6,-69103859,-100.0,29
29025,0,10,70,0,1990,1572,19474929,0,0,238,12391,739741,3.9,-7310231,-100.0,29
29027,0,10,70,0,1990,11827,228540262,0,0,372,19323,10096772,4.6,-56823432,-100.0,29
29029,0,10,70,0,1990,10928,148678575,0,0,262,13606,12408611,9.1,-62000748,-100.0,29
29031,0,10,70,0,1990,32338,564406371,0,0,336,17454,39979345,7.6,-161476096,-100.0,29
29033,0,10,70,0,1990,2335,32526396,0,0,268,13933,2042729,6.7,-11107956,-100.0,29
29035,0,10,70,0,1990,1144,15724139,0,0,264,13748,47055,0.3,-5706564,-100.0,29
29037,0,10,70,0,1990,11475,182880311,0,0,306,15938,22126105,13.8,-56217141,-100.0,29
29039,0,10,70,0,1990,2855,38084609,0,0,257,13339,3582242,10.4,-12392954,-100.0,29
29041,0,10,70,0,1990,2018,26825083,0,0,256,13290,2381805,9.7,-9106697,-100.0,29
29043,0,10,70,0,1990,6691,97933142,0,0,281,14636,7067510,7.8,-38234241,-100.0,29
29045,0,10,70,0,1990,1332,16345600,0,0,236,12272,1041731,6.8,-4720962,-100.0,29
29047,0,10,70,0,1990,64124,1396854032,0,0,419,21784,82058217,6.2,-378416751,-100.0,29
29049,0,10,70,0,1990,3216,46293483,0,0,277,14396,5089162,12.4,-14333476,-100.0,29
29051,0,10,70,0,1990,39229,786618177,0,0,386,20052,71199601,10.0,-135699305,-100.0,29
29053,0,10,70,0,1990,4298,60199622,0,0,269,14007,3098101,5.4,-19387420,-100.0,29
29055,0,10,70,0,1990,4734,66430142,0,0,270,14033,3559600,5.7,-27960063,-100.0,29
29057,0,10,70,0,1990,1489,18874210,0,0,244,12672,1567260,9.1,-5773927,-100.0,29
29059,0,10,70,0,1990,2045,25461501,0,0,239,12451,2264986,9.8,-10671166,-100.0,29
29061,0,10,70,0,1990,1538,19285208,0,0,241,12539,1866375,10.7,-6372647,-100.0,29
29063,0,10,70,0,1990,2168,29880254,0,0,265,13782,5828243,24.2,-5942973,-100.0,29
29065,0,10,70,0,1990,3629,56543724,0,0,300,15580,4866975,9.4,-17891205,-100.0,29
29067,0,10,70,0,1990,2208,27758733,0,0,242,12570,-190035,-0.7,-12383771,-100.0,29
29069,0,10,70,0,1990,9027,128387024,0,0,274,14223,4623733,3.7,-50053011,-100.0,29
29071,0,10,70,0,1990,27467,474353832,0,0,332,17270,35610820,8.1,-153044168,-100.0,29
29073,0,10,70,0,1990,4778,68919337,0,0,277,14425,8178664,13.5,-25804405,-100.0,29
29075,0,10,70,0,1990,1569,19831142,0,0,243,12641,139167,0.7,-6769467,-100.0,29
29077,0,10,70,0,1990,108266,2040653317,0,0,362,18848,161018294,8.6,-572905516,-100.0,29
29079,0,10,70,0,1990,3286,49930741,0,0,292,15195,2244934,4.7,-16109469,-100.0,29
29081,0,10,70,0,1990,2463,30083601,0,0,235,12214,3139144,11.7,-10747094,-100.0,29
29083,0,10,70,0,1990,6452,95619166,0,0,285,14820,7498551,8.5,-32947867,-100.0,29
29085,0,10,70,0,1990,978,11421246,0,0,225,11678,-40978,-0.4,-3960173,-100.0,29
29087,0,10,70,0,1990,1277,18347738,0,0,276,14367,822441,4.7,-6408445,-100.0,29
